,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
795,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 19:15,FALSE,NA,9.23992E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m_shuff60,185,TRUE,FALSE,NA,NA
796,RT @CBSPhilly: #Puppy revived by #Narcan after swalloing #opioid while on walk with owner https://t.co/WbfEjsUbpG,FALSE,0,NA,10/27/2017 19:14,FALSE,NA,9.23991E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Richzeoli,8,TRUE,FALSE,NA,NA
797,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 19:12,FALSE,NA,9.23991E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joanne5g,52,TRUE,FALSE,NA,NA
798,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 19:11,FALSE,NA,9.23991E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_kattie_c,185,TRUE,FALSE,NA,NA
799,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/PGe7GGaRYs https://t.co/up9S4cmJfV",FALSE,0,NA,10/27/2017 19:11,FALSE,NA,9.23991E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_misszykirah_,12,TRUE,FALSE,NA,NA
800,"6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/8Jjd2224Y0 https://t.co/uv7JEyYm5s. https://t.co/kCLfzUFxzq",FALSE,0,NA,10/27/2017 19:09,FALSE,NA,9.2399E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",BanankoJanko,0,FALSE,FALSE,NA,NA
801,RT @CBSPhilly: #Puppy revived by #Narcan after swalloing #opioid while on walk with owner https://t.co/WbfEjsUbpG,FALSE,0,NA,10/27/2017 19:08,FALSE,NA,9.2399E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Omi_082,8,TRUE,FALSE,NA,NA
802,@6abc A relaxing walk with your dog turns into that. Unacceptable. We carry Narcan because of the work we do. Avera… https://t.co/1r8FLm0fXG,FALSE,0,6abc,10/27/2017 19:08,TRUE,9.23988E+17,9.2399E+17,18391051,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nick_DiPasquale,0,FALSE,FALSE,NA,NA
803,I wrote about the opioid-overdose-antidote Narcan and its use by the Tulsa PD: https://t.co/10UK0vyXMi,FALSE,0,NA,10/27/2017 19:07,FALSE,NA,9.2399E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ScottEden1,0,FALSE,FALSE,NA,NA
804,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 19:06,FALSE,NA,9.23989E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaelynnbutler,185,TRUE,FALSE,NA,NA
805,"Voiced ""Why You Can Now Get This Opioid Overdose Drug at Walgreens"" #SpokenLayer #Time #Narcan #Naloxone #Opiod #CDC https://t.co/hyAWB6s9Wt",FALSE,0,NA,10/27/2017 19:05,FALSE,NA,9.23989E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",VoiceDarkness,0,FALSE,FALSE,NA,NA
806,Most Walgreens Pharmacies Now Offering Overdose Antidote Narcan Over-The-Counter https://t.co/QzIKsLvvcD,FALSE,0,NA,10/27/2017 19:05,FALSE,NA,9.23989E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",macbeestje,0,FALSE,FALSE,NA,NA
807,EXACTLY!!! The rapid escalation of deaths is caused by the influx of fentanyl mostly from China. It kills ppl &amp; isn… https://t.co/jQhzBORrEd,FALSE,0,NA,10/27/2017 19:04,TRUE,NA,9.23989E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KrisMothersele,0,FALSE,FALSE,NA,NA
808,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/PGe7GGaRYs https://t.co/up9S4cmJfV",FALSE,0,NA,10/27/2017 19:04,FALSE,NA,9.23989E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LoreeBaehr,12,TRUE,FALSE,NA,NA
809,RT @CBSPhilly: #Puppy revived by #Narcan after swalloing #opioid while on walk with owner https://t.co/WbfEjsUbpG,FALSE,0,NA,10/27/2017 19:02,FALSE,NA,9.23988E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZBMOR,8,TRUE,FALSE,NA,NA
810,#Puppy revived by #Narcan after swalloing #opioid while on walk with owner https://t.co/WbfEjsUbpG,FALSE,13,NA,10/27/2017 19:01,FALSE,NA,9.23988E+17,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",CBSPhilly,8,FALSE,FALSE,NA,NA
811,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 19:01,FALSE,NA,9.23988E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",makaylawarrick,185,TRUE,FALSE,NA,NA
812,"RT @rquinndelco: Brendan L., clean from heroin 2.5 yrs, credits Nether Providence Officer Kevin Smith for saving his life w/Narcan. https:/…",FALSE,0,NA,10/27/2017 19:00,FALSE,NA,9.23988E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trigga_Time,11,TRUE,FALSE,NA,NA
813,"Puppy overdoses on opioid, revived by Narcan https://t.co/PGe7GGaRYs https://t.co/up9S4cmJfV",FALSE,36,NA,10/27/2017 19:00,FALSE,NA,9.23988E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",6abc,12,FALSE,FALSE,NA,NA
814,RT @BethWBZ: Narcan saved this dog's life after overdosing from a drug found on an Andover street corner. #wbz https://t.co/oJCFKsPZc5,FALSE,0,NA,10/27/2017 18:55,FALSE,NA,9.23986E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarthaSmithDVM,7,TRUE,FALSE,NA,NA
815,Heading to arraignment of man who cops say was unconscious in running car. Police say they gave 3 doses of Narcan before arrest. @News12LI,FALSE,0,NA,10/27/2017 18:54,FALSE,NA,9.23986E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",DariusRadzius,0,FALSE,FALSE,NA,NA
816,Honored to attend the Delaware County Heroin Task Force lunch honoring all Delaware County Police that have saved l… https://t.co/6RFHbbk5he,FALSE,9,NA,10/27/2017 18:50,TRUE,NA,9.23985E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tjmac24,0,FALSE,FALSE,NA,NA
817,What else is possible? Making it mandatory for every single police officer in this state to always carry Narcan wit… https://t.co/Zjydj1lSy7,FALSE,0,NA,10/27/2017 18:49,TRUE,NA,9.23985E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JayJay_IsOkay,0,FALSE,FALSE,NA,NA
818,RT @CASAaddiction: We applaud @Walgreens for helping those w/ #addiction by carrying Narcan in their pharmacies via @NPR @publicbill https:…,FALSE,0,NA,10/27/2017 18:48,FALSE,NA,9.23985E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WritersRecovery,4,TRUE,FALSE,NA,NA
819,@rayreich1 @Shareblue Agree! EMS reports narcan administered to same people numerous times in same day.,FALSE,0,rayreich1,10/27/2017 18:47,FALSE,9.23978E+17,9.23985E+17,7.15174E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marks_monique55,0,FALSE,FALSE,NA,NA
820,RT @StratfordPDCT: SPD has deployed Narcan as a result of the national opioid problem. https://t.co/ufiT5YY0gv,FALSE,0,NA,10/27/2017 18:47,FALSE,NA,9.23984E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tara_ONeill_,6,TRUE,FALSE,NA,NA
821,@GShapiro9News Access to Narcan is a great solution. Have to be careful. Too much will make a pt. Violent and combative.,FALSE,0,GShapiro9News,10/27/2017 18:45,FALSE,9.23857E+17,9.23984E+17,153108145,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kswilson15,0,FALSE,FALSE,NA,NA
822,"As an animal lover, this breaks my heart: Puppy overdoses on opioid, revived by Narcan https://t.co/RVBAPPhgnI via @6abc",FALSE,1,NA,10/27/2017 18:44,FALSE,NA,9.23984E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",monica_malpass,0,FALSE,FALSE,NA,NA
823,"Narcan Opioid Overdose Spray Is Now Stocked By All Walgreens Pharmacies, including Clewiston Walgreens . https://t.co/IUxYm4pYDG",FALSE,0,NA,10/27/2017 18:40,FALSE,NA,9.23983E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",livepositive863,0,FALSE,FALSE,NA,NA
824,Someone on Fb posted being critical of narcan avail at Walgreens then somehow made the convo about the cost of epi pens.,FALSE,6,NA,10/27/2017 18:39,FALSE,NA,9.23982E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rebecca_decker,0,FALSE,FALSE,NA,NA
825,@AffinityImage @WhiteHouse This is the USA we don't have harm reduction. Or anything else to help addicts. But we h… https://t.co/kHjYYxJJ5O,FALSE,0,AffinityImage,10/27/2017 18:38,TRUE,9.23862E+17,9.23982E+17,44205647,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ritesiderick,0,FALSE,FALSE,NA,NA
826,@BobInBoulder I cannot deal with this level of stupidity. Even NARCAN is something that should be funded more.,FALSE,0,BobInBoulder,10/27/2017 18:37,FALSE,9.2398E+17,9.23982E+17,83716493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Brooke_Cale,0,FALSE,FALSE,NA,NA
827,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:37,FALSE,NA,9.23982E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nehmirabelle,52,TRUE,FALSE,NA,NA
828,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 18:32,FALSE,NA,9.23981E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leena517,185,TRUE,FALSE,NA,NA
829,"Empathy and help, not scorn and punishment. Pretty simple. Plus Narcan available. https://t.co/EOhIrE8f4X",FALSE,0,NA,10/27/2017 18:31,FALSE,NA,9.23981E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JohnFowlerTV,0,FALSE,FALSE,NA,NA
830,Walgreens stores will now stock Narcan as America's opioid crisis continues unabated. https://t.co/4f0Ga4eiVs,FALSE,0,NA,10/27/2017 18:30,FALSE,NA,9.2398E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",DiscoverStoria,0,FALSE,FALSE,NA,NA
831,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/DPLtgY62uv https://t.co/Xlh0lC0VSS",FALSE,0,NA,10/27/2017 18:27,FALSE,NA,9.23979E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VanessaKulik1,23,TRUE,FALSE,NA,NA
832,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:26,FALSE,NA,9.23979E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rattapong86,52,TRUE,FALSE,NA,NA
833,Stop by HOPE One Monday October 30 on Broadway in Denville from 9am-2pm. Free NARCAN Training and conversation abou… https://t.co/myzI41tiBp,FALSE,0,NA,10/27/2017 18:23,TRUE,NA,9.23979E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HOPEOneMorris,0,FALSE,FALSE,NA,NA
834,RT @toni_jones62: Hi narcan isn't free carry on with your day https://t.co/0fZw4ZTP2b,FALSE,0,NA,10/27/2017 18:22,FALSE,NA,9.23978E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colliflowerrr,4,TRUE,FALSE,NA,NA
835,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:22,FALSE,NA,9.23978E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",News_dailyTH,52,TRUE,FALSE,NA,NA
836,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:20,FALSE,NA,9.23978E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jo_revelette,52,TRUE,FALSE,NA,NA
837,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/DPLtgY62uv https://t.co/Xlh0lC0VSS",FALSE,0,NA,10/27/2017 18:18,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leiser_t,23,TRUE,FALSE,NA,NA
838,#ValleyStream Man Arrested for #DWI After Revived with #Narcan by @NassauCountyPD https://t.co/NoIRNT9CbU,FALSE,0,NA,10/27/2017 18:18,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",longisland,0,FALSE,FALSE,NA,NA
839,@SenBlumenthal What r u doing about it? Besides equipping elementary schools w narcan? How about charging drug deal… https://t.co/nwoMm6ravt,FALSE,0,SenBlumenthal,10/27/2017 18:18,TRUE,9.23589E+17,9.23977E+17,278124059,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KellyTh3Man,0,FALSE,FALSE,NA,NA
840,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:17,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WilTito,52,TRUE,FALSE,NA,NA
841,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:17,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JosephwLucas80,52,TRUE,FALSE,NA,NA
842,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:17,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realHeatherD,52,TRUE,FALSE,NA,NA
843,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:17,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fletchypoo,52,TRUE,FALSE,NA,NA
844,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:16,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tvstarr,52,TRUE,FALSE,NA,NA
845,"Hey Look! These criminal zombies can now get Narcan OTC!
#LockThemUp https://t.co/o0fPCEnTYV",FALSE,3,NA,10/27/2017 18:16,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QueenAnkh,0,FALSE,FALSE,NA,NA
846,"WSBTV reports What is #Narcan? Here are 12 things to know about the drug now sold OTC at 8,000 Walgreens nationwid… https://t.co/KNXUIGQFIl",FALSE,0,NA,10/27/2017 18:15,FALSE,NA,9.23977E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",channel1atlanta,0,FALSE,FALSE,NA,NA
847,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:15,FALSE,NA,9.23977E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NativeAlien1,52,TRUE,FALSE,NA,NA
848,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:15,FALSE,NA,9.23976E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",peggyodomyahoo1,52,TRUE,FALSE,NA,NA
849,Narcan Now Sold Over The Counter https://t.co/GBBOVk9NeV,FALSE,0,NA,10/27/2017 18:14,FALSE,NA,9.23976E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",waxe1370,0,FALSE,FALSE,NA,NA
850,#Stratford Police carrying Narcan in response to #opioid crisis @StratfordPDCT - https://t.co/K5u0SMMsnG https://t.co/13xlBtduYt,FALSE,0,NA,10/27/2017 18:14,FALSE,NA,9.23976E+17,NA,"<a href=""http://www.stratfordstar.com"" rel=""nofollow"">Stratford Star</a>",StratfordStar,0,FALSE,FALSE,NA,NA
851,"What is #Narcan? Here are 12 things to know about the drug now sold OTC at 8,000 Walgreens nationwide -… https://t.co/Sj25uqv7f8",FALSE,2,NA,10/27/2017 18:14,TRUE,NA,9.23976E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",wsbtv,0,FALSE,FALSE,NA,NA
852,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:12,FALSE,NA,9.23976E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grneyedwitch2,52,TRUE,FALSE,NA,NA
853,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:12,FALSE,NA,9.23976E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DarkString17,52,TRUE,FALSE,NA,NA
854,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:12,FALSE,NA,9.23976E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cindy63306167,52,TRUE,FALSE,NA,NA
855,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:12,FALSE,NA,9.23976E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tomse95,52,TRUE,FALSE,NA,NA
856,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:11,FALSE,NA,9.23976E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theRealDWicks,52,TRUE,FALSE,NA,NA
857,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:09,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",niko_khan,52,TRUE,FALSE,NA,NA
858,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:09,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aorva,52,TRUE,FALSE,NA,NA
859,RT @wsbtv: What is Narcan? 12 things to know about the drug now sold at Walgreens https://t.co/KYCvxwUbUt,FALSE,0,NA,10/27/2017 18:09,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TyishaWSB,3,TRUE,FALSE,NA,NA
860,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:09,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",J_D_MD,52,TRUE,FALSE,NA,NA
861,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pls_stopwhining,52,TRUE,FALSE,NA,NA
862,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",barbc9988,52,TRUE,FALSE,NA,NA
863,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pipejackoff,52,TRUE,FALSE,NA,NA
864,TIME: Narcan is now sold at Walgreens. What's that? https://t.co/DZS9UEmBu6 https://t.co/7YkFYcmI4t,FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",the__himanish,0,FALSE,FALSE,NA,NA
865,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/b2lqNq4CCW https://t.co/Y0W7zIb5hD""",FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",chenqiuwuhen,0,FALSE,FALSE,NA,NA
866,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/cqFi7ZknCT https://t.co/VExPLL0KAf""",FALSE,0,NA,10/27/2017 18:08,FALSE,NA,9.23975E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",mikhail09517457,0,FALSE,FALSE,NA,NA
867,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",HollyCouch4,52,TRUE,FALSE,NA,NA
868,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/s6ACPPIk46 https://t.co/61ZeoIwjrQ""",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",wangtian111,0,FALSE,FALSE,NA,NA
869,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kurweezy_,52,TRUE,FALSE,NA,NA
870,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/q4AjHdbmED https://t.co/8kORtfFRZb""",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",aleksandrtochi1,0,FALSE,FALSE,NA,NA
871,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/w3CH63f7qZ https://t.co/s6bxncx28R""",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",lishishi08,0,FALSE,FALSE,NA,NA
872,"RT @bonekovic02: IMAGINE if cancer patients got chemo for free, ya know since people who overdose get Narcan FOR FREE.",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D_Castle7,185,TRUE,FALSE,NA,NA
873,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",agnuspetrus69,52,TRUE,FALSE,NA,NA
874,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/agwKK8fEYS https://t.co/yZdL1D4Fon""",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",xiamoweiliang1,0,FALSE,FALSE,NA,NA
875,"RT TIME ""Narcan is now sold at Walgreens. What's that? https://t.co/2Ucc9LDIzE https://t.co/eNvtlUj8hA""",FALSE,0,NA,10/27/2017 18:07,FALSE,NA,9.23974E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",iura_egorov7741,0,FALSE,FALSE,NA,NA
876,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:06,FALSE,NA,9.23974E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CrodriguezMPH,52,TRUE,FALSE,NA,NA
877,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/TeeeoLuy6y https://t.co/e9zYwNkkqA,FALSE,0,NA,10/27/2017 18:06,FALSE,NA,9.23974E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KlintCardinal,52,TRUE,FALSE,NA,NA
